# time   center_error   angle_error_deg
1.896666666666665967e-04 2.929907478392124176e-02 4.982967782542214175e-01
1.906666666666665939e-04 2.930088900029659271e-02 4.985051997322134110e-01
1.916666666666665911e-04 2.930255979299545288e-02 4.987193978525268911e-01
1.926666666666665884e-04 2.930468507111072540e-02 4.989300485004497521e-01
1.936666666666665856e-04 2.930670976638793945e-02 4.991390834118867859e-01
1.946666666666665828e-04 2.930889837443828583e-02 4.993548338260171970e-01
1.956666666666665800e-04 2.931152097880840302e-02 4.995759889945775023e-01
1.966666666666665772e-04 2.931413054466247559e-02 4.997955343815229656e-01
1.976666666666665744e-04 2.931636013090610504e-02 5.000165974560931703e-01
1.986666666666665716e-04 2.931830659508705139e-02 5.002386742283299048e-01
1.996666666666665688e-04 2.932071499526500702e-02 5.004638244630030819e-01
2.006666666666665660e-04 2.932317554950714111e-02 5.006905619382372441e-01
2.016666666666665632e-04 2.932547777891159058e-02 5.009174517089189926e-01
2.026666666666665604e-04 2.932794578373432159e-02 5.011494876992004244e-01
2.036666666666665576e-04 2.933041565120220184e-02 5.013829345292135642e-01
2.046666666666665548e-04 2.933286875486373901e-02 5.016130220760935954e-01
2.056666666666665520e-04 2.933546341955661774e-02 5.018455869250544321e-01
2.066666666666665492e-04 2.933804690837860107e-02 5.020757327448280849e-01
2.076666666666665464e-04 2.934063039720058441e-02 5.023065235250097071e-01
2.086666666666665436e-04 2.934370189905166626e-02 5.025412551323742427e-01
2.096666666666665408e-04 2.934668213129043579e-02 5.027818239745253104e-01
2.106666666666665380e-04 2.934951148927211761e-02 5.030236172986057852e-01
2.116666666666665352e-04 2.935246750712394714e-02 5.032667405074564559e-01
2.126666666666665324e-04 2.935543656349182129e-02 5.035094686759400417e-01
2.136666666666665296e-04 2.935835905373096466e-02 5.037588403218428157e-01
2.146666666666665268e-04 2.936148270964622498e-02 5.040056510314356863e-01
2.156666666666665240e-04 2.936480939388275146e-02 5.042546948633377379e-01
2.166666666666665212e-04 2.936824597418308258e-02 5.045039579078268721e-01
2.176666666666665184e-04 2.937150746583938599e-02 5.047538509103516313e-01
2.186666666666665156e-04 2.937448024749755859e-02 5.050063548527939927e-01
2.196666666666665128e-04 2.937770448625087738e-02 5.052638821954743564e-01
2.206666666666665100e-04 2.938076294958591461e-02 5.055158161904270697e-01
2.216666666666665072e-04 2.938383817672729492e-02 5.057681419353219354e-01
2.226666666666665044e-04 2.938707731664180756e-02 5.060270611572734722e-01
2.236666666666665016e-04 2.939038723707199097e-02 5.062859845274283455e-01
2.246666666666664988e-04 2.939379401504993439e-02 5.065489926175904545e-01
2.256666666666664960e-04 2.939722314476966858e-02 5.068102785780872477e-01
2.266666666666664932e-04 2.940038032829761505e-02 5.070735380278161841e-01
2.276666666666664904e-04 2.940418012440204620e-02 5.073370466134915491e-01
2.286666666666664876e-04 2.940767444670200348e-02 5.076016299303631740e-01
2.296666666666664848e-04 2.941134572029113770e-02 5.078722616240176624e-01
2.306666666666664820e-04 2.941482514142990112e-02 5.081396321125233317e-01
2.316666666666664792e-04 2.941832877695560455e-02 5.084081776013366083e-01
2.326666666666664764e-04 2.942184172570705414e-02 5.086741516818297226e-01
2.336666666666664736e-04 2.942558750510215759e-02 5.089488360613100282e-01
2.346666666666664708e-04 2.942913398146629333e-02 5.092182400787448326e-01
2.356666666666664680e-04 2.943306416273117065e-02 5.094951788356416600e-01
2.366666666666664652e-04 2.943684905767440796e-02 5.097700495010593080e-01
2.376666666666664624e-04 2.944052591919898987e-02 5.100448775562008707e-01
2.386666666666664596e-04 2.944410778582096100e-02 5.103231811993496070e-01
2.396666666666664568e-04 2.944806218147277832e-02 5.105988583310537843e-01
2.406666666666664540e-04 2.945194765925407410e-02 5.108757074544729715e-01
2.416666666666664512e-04 2.945591323077678680e-02 5.111600401996225784e-01
2.426666666666664484e-04 2.945990674197673798e-02 5.114431324052328698e-01
2.436666666666664456e-04 2.946413308382034302e-02 5.117281192177619564e-01
2.446666666666664700e-04 2.946814708411693573e-02 5.120146309363595716e-01
2.456666666666664943e-04 2.947199717164039612e-02 5.122985071334398288e-01
2.466666666666665186e-04 2.947626821696758270e-02 5.125835980146603577e-01
2.476666666666665429e-04 2.948059886693954468e-02 5.128769847725427322e-01
2.486666666666665672e-04 2.948472648859024048e-02 5.131671295987467740e-01
2.496666666666665915e-04 2.948904968798160553e-02 5.134613288206897330e-01
2.506666666666666158e-04 2.949325181543827057e-02 5.137533714514938010e-01
2.516666666666666401e-04 2.949738688766956329e-02 5.140487873434510524e-01
