# time   center_error   angle_error_deg
3.880000000000004973e-03 1.825518847908824682e-04 3.182822461822665816e-01
3.890000000000004999e-03 1.822366320993751287e-04 3.191182954872230360e-01
3.900000000000005025e-03 1.820383477024734020e-04 3.198018824172648156e-01
3.910000000000004618e-03 1.817458833102136850e-04 3.205874782242182364e-01
3.920000000000004210e-03 1.814451679820194840e-04 3.213484999497859262e-01
3.930000000000003803e-03 1.810963585739955306e-04 3.220777416172370677e-01
3.940000000000003395e-03 1.808267261367291212e-04 3.228282706085369158e-01
3.950000000000002988e-03 1.804648636607453227e-04 3.236938559683587568e-01
3.960000000000002580e-03 1.801628095563501120e-04 3.245099689618843875e-01
3.970000000000002173e-03 1.798616722226142883e-04 3.252840866130836117e-01
3.980000000000001766e-03 1.795551070244982839e-04 3.261308855009719121e-01
3.990000000000001358e-03 1.792102848412469029e-04 3.269076572882919085e-01
4.000000000000000951e-03 1.788771769497543573e-04 3.278073677338597114e-01
4.009999999999999676e-03 1.785874192137271166e-04 3.287277045727224345e-01
4.019999999999999268e-03 1.782650360837578773e-04 3.296254286822442037e-01
4.029999999999998861e-03 1.779711310518905520e-04 3.303902435760578404e-01
4.039999999999998453e-03 1.776405260898172855e-04 3.312933218891019327e-01
4.049999999999998046e-03 1.773628173395991325e-04 3.321616057168307878e-01
4.059999999999997639e-03 1.771287643350660801e-04 3.329863484959644238e-01
4.069999999999997231e-03 1.767598296282812953e-04 3.338862168072951331e-01
4.079999999999996824e-03 1.764505723258480430e-04 3.348008906583315736e-01
4.089999999999996416e-03 1.762014144333079457e-04 3.354898741114912264e-01
4.099999999999996009e-03 1.758829894242808223e-04 3.362767310480500593e-01
4.109999999999995601e-03 1.755233679432421923e-04 3.371856916582036123e-01
4.119999999999995194e-03 1.752141397446393967e-04 3.380743513751593432e-01
4.129999999999994786e-03 1.749965740600600839e-04 3.389312884988164853e-01
4.139999999999994379e-03 1.746914203977212310e-04 3.397859756736907322e-01
4.149999999999993971e-03 1.743557659210637212e-04 3.405623696189641891e-01
4.159999999999993564e-03 1.740489824442192912e-04 3.414297665722572095e-01
4.169999999999993157e-03 1.737596612656489015e-04 3.421753649335531056e-01
4.179999999999992749e-03 1.734679535729810596e-04 3.428944153858010102e-01
4.189999999999992342e-03 1.731596130412071943e-04 3.437798388800988869e-01
4.199999999999991934e-03 1.729608338791877031e-04 3.445348196714652089e-01
4.209999999999991527e-03 1.725786132737994194e-04 3.454230586197954977e-01
4.219999999999991119e-03 1.722367596812546253e-04 3.462625435316055156e-01
4.229999999999990712e-03 1.718383136903867126e-04 3.471003794049836166e-01
4.239999999999990304e-03 1.714915997581556439e-04 3.479830007544519321e-01
4.249999999999989897e-03 1.712389203021302819e-04 3.488010414345761867e-01
4.259999999999989490e-03 1.709468051558360457e-04 3.497545616811710834e-01
4.269999999999989082e-03 1.706430193735286593e-04 3.505847402146803349e-01
4.279999999999988675e-03 1.702876324998214841e-04 3.513578599919110479e-01
4.289999999999988267e-03 1.699338754406198859e-04 3.520461751552922403e-01
4.299999999999987860e-03 1.695921091595664620e-04 3.528699147201024844e-01
4.309999999999987452e-03 1.692419609753414989e-04 3.537220084533490572e-01
4.319999999999987045e-03 1.688982883933931589e-04 3.544878570261046913e-01
4.329999999999986637e-03 1.685552851995453238e-04 3.552377146052628221e-01
4.339999999999986230e-03 1.682414003880694509e-04 3.559352576324653072e-01
4.349999999999985822e-03 1.678729167906567454e-04 3.567340316924486054e-01
4.359999999999985415e-03 1.675332896411418915e-04 3.574444656193361824e-01
4.369999999999985008e-03 1.672484067967161536e-04 3.581414262225066647e-01
4.379999999999984600e-03 1.669950870564207435e-04 3.589879768790241177e-01
4.389999999999984193e-03 1.666280440986156464e-04 3.597228893542740447e-01
4.399999999999983785e-03 1.663814618950709701e-04 3.604613375700351230e-01
4.409999999999983378e-03 1.660034613450989127e-04 3.611952602382083044e-01
4.419999999999982970e-03 1.656297245062887669e-04 3.619079469717089159e-01
4.429999999999982563e-03 1.654282823437824845e-04 3.627301644666124925e-01
4.439999999999982155e-03 1.651176862651482224e-04 3.634438828319483394e-01
4.449999999999981748e-03 1.647808530833572149e-04 3.642679205299000911e-01
4.459999999999981340e-03 1.645052980165928602e-04 3.649090713764043259e-01
4.469999999999980933e-03 1.641591225052252412e-04 3.655228665213151595e-01
4.479999999999980526e-03 1.638903922867029905e-04 3.662547413715582789e-01
4.489999999999980118e-03 1.636295492062345147e-04 3.670407824499459237e-01
4.499999999999979711e-03 1.633757638046517968e-04 3.676496423509684752e-01
4.509999999999979303e-03 1.630606711842119694e-04 3.684310122524896425e-01
4.519999999999978896e-03 1.628911268198862672e-04 3.691837470372815733e-01
4.529999999999978488e-03 1.626482990104705095e-04 3.699429275753091662e-01
4.539999999999978081e-03 1.624712895136326551e-04 3.706852853210096388e-01
4.549999999999977673e-03 1.621596165932714939e-04 3.714431921249571888e-01
4.559999999999977266e-03 1.618780370336025953e-04 3.720881886458369814e-01
4.569999999999976859e-03 1.614823995623737574e-04 3.728207781199119886e-01
4.579999999999976451e-03 1.611869083717465401e-04 3.735610911454090854e-01
4.589999999999976044e-03 1.607827143743634224e-04 3.741556607291361969e-01
4.599999999999975636e-03 1.603698910912498832e-04 3.747218060267835105e-01
4.609999999999975229e-03 1.600065734237432480e-04 3.755325920895914993e-01
4.619999999999974821e-03 1.596348156454041600e-04 3.761912410553566177e-01
4.629999999999974414e-03 1.592854969203472137e-04 3.769043731525021368e-01
4.639999999999974006e-03 1.589760358911007643e-04 3.774215648581987770e-01
4.649999999999973599e-03 1.586246071383357048e-04 3.781376808938666789e-01
4.659999999999973191e-03 1.582942059030756354e-04 3.788093037303959520e-01
4.669999999999972784e-03 1.579805393703281879e-04 3.796173516536596182e-01
4.679999999999972377e-03 1.575849310029298067e-04 3.803748772109422638e-01
4.689999999999971969e-03 1.572292821947485209e-04 3.811419910303850411e-01
4.699999999999971562e-03 1.569517480675131083e-04 3.818629863500472288e-01
4.709999999999971154e-03 1.565735001349821687e-04 3.825563500209209766e-01
4.719999999999970747e-03 1.562955585541203618e-04 3.832831691601731872e-01
4.729999999999970339e-03 1.560341042932122946e-04 3.840232583580593939e-01
4.739999999999969932e-03 1.557539799250662327e-04 3.847453298591727577e-01
4.749999999999969524e-03 1.555693452246487141e-04 3.854716984025259308e-01
4.759999999999969117e-03 1.553975744172930717e-04 3.862608123112448721e-01
4.769999999999968709e-03 1.549631560919806361e-04 3.869973727739888236e-01
4.779999999999968302e-03 1.547259016660973430e-04 3.877932476853671595e-01
4.789999999999967895e-03 1.544751576147973537e-04 3.885089572380522882e-01
4.799999999999967487e-03 1.543273247079923749e-04 3.892431716777487449e-01
4.809999999999967080e-03 1.540805096738040447e-04 3.900566776491712351e-01
4.819999999999966672e-03 1.538407086627557874e-04 3.908420964031089628e-01
4.829999999999966265e-03 1.536444324301555753e-04 3.915828296594633384e-01
4.839999999999965857e-03 1.534238544991239905e-04 3.922828961507089929e-01
4.849999999999965450e-03 1.531565358163788915e-04 3.930252055981154347e-01
4.859999999999965042e-03 1.529327855678275228e-04 3.937650208563567289e-01
4.869999999999964635e-03 1.525892294012010098e-04 3.945089360757262908e-01
4.879999999999964228e-03 1.523411774542182684e-04 3.952488133879412113e-01
4.889999999999963820e-03 1.520987862022593617e-04 3.959632472898708677e-01
4.899999999999963413e-03 1.518429926363751292e-04 3.966940322235265048e-01
4.909999999999963005e-03 1.515607873443514109e-04 3.974152777246721113e-01
4.919999999999962598e-03 1.513151946710422635e-04 3.981436272730863313e-01
4.929999999999962190e-03 1.510779402451589704e-04 3.988631878993613156e-01
4.939999999999961783e-03 1.508419081801548600e-04 3.996028987236062147e-01
4.949999999999961375e-03 1.506021653767675161e-04 4.003436247841114515e-01
4.959999999999960968e-03 1.503834791947156191e-04 4.010927338673732079e-01
4.969999999999960560e-03 1.501675724284723401e-04 4.018232366175134018e-01
4.979999999999960153e-03 1.499386999057605863e-04 4.025612854330784529e-01
4.989999999999959746e-03 1.497167395427823067e-04 4.033051204842231785e-01
4.999999999999959338e-03 1.494755124440416694e-04 4.040375787138669739e-01
5.009999999999958931e-03 1.492679439252242446e-04 4.047709468049252024e-01
5.019999999999958523e-03 1.490582508267834783e-04 4.054984284559726149e-01
5.029999999999958116e-03 1.488611451350152493e-04 4.062382589023230683e-01
5.039999999999957708e-03 1.486354885855689645e-04 4.069861699747390205e-01
5.049999999999957301e-03 1.484240783611312509e-04 4.077422724811248234e-01
5.059999999999956893e-03 1.482181105529889464e-04 4.084905663164651868e-01
5.069999999999956486e-03 1.480623905081301928e-04 4.092203065887711766e-01
5.079999999999956078e-03 1.478934864280745387e-04 4.099577236756158372e-01
5.089999999999955671e-03 1.477249315939843655e-04 4.106914193355852283e-01
5.099999999999955264e-03 1.475516037316992879e-04 4.114170580112231912e-01
5.109999999999954856e-03 1.473863812861964107e-04 4.121521501889290340e-01
5.119999999999954449e-03 1.472318544983863831e-04 4.128699216585487441e-01
5.129999999999954041e-03 1.470846327720209956e-04 4.135590309556690936e-01
5.139999999999953634e-03 1.469013077439740300e-04 4.142438836331795993e-01
5.149999999999953226e-03 1.467364636482670903e-04 4.149308475432731402e-01
5.159999999999952819e-03 1.465791283408179879e-04 4.156263274723784873e-01
5.169999999999952411e-03 1.463998050894588232e-04 4.163272409293026222e-01
5.179999999999952004e-03 1.462019426980987191e-04 4.170193743397974107e-01
5.189999999999951596e-03 1.459993654862046242e-04 4.176835713337537781e-01
5.199999999999951189e-03 1.458315673517063260e-04 4.183459237293877253e-01
5.209999999999950782e-03 1.456903264624997973e-04 4.190219147566593416e-01
5.219999999999950374e-03 1.455084566259756684e-04 4.196957115910095459e-01
5.229999999999949967e-03 1.453376171411946416e-04 4.203725862608663211e-01
5.239999999999949559e-03 1.451808639103546739e-04 4.210539448736373980e-01
5.249999999999949152e-03 1.450244453735649586e-04 4.217249178565720680e-01
5.259999999999948744e-03 1.448904367862269282e-04 4.223935966014203958e-01
5.269999999999948337e-03 1.447735849069431424e-04 4.230668223195551136e-01
5.279999999999947929e-03 1.446454261895269156e-04 4.237340516701585402e-01
5.289999999999947522e-03 1.445521047571673989e-04 4.244088399010486623e-01
5.299999999999947115e-03 1.444700756110250950e-04 4.251072902126847852e-01
5.309999999999946707e-03 1.443906658096238971e-04 4.258039485979178140e-01
5.319999999999946300e-03 1.443003420718014240e-04 4.264927532489475870e-01
5.329999999999945892e-03 1.442123320885002613e-04 4.271705205250576620e-01
5.339999999999945485e-03 1.441361237084493041e-04 4.278555065384557765e-01
5.349999999999945077e-03 1.440446358174085617e-04 4.285375777651422302e-01
5.359999999999944670e-03 1.439400512026622891e-04 4.292012449842608213e-01
5.369999999999944262e-03 1.438390318071469665e-04 4.298572149410578302e-01
5.379999999999943855e-03 1.436992461094632745e-04 4.304940254859778159e-01
5.389999999999943447e-03 1.435533195035532117e-04 4.311392682893245287e-01
5.399999999999943040e-03 1.434026198694482446e-04 4.317725451084779564e-01
5.409999999999942633e-03 1.432407880201935768e-04 4.323855855741219889e-01
5.419999999999942225e-03 1.430845295544713736e-04 4.329976208768885337e-01
5.429999999999941818e-03 1.429033145541325212e-04 4.336119494816277897e-01
5.439999999999941410e-03 1.427481038263067603e-04 4.342240809279663827e-01
5.449999999999941003e-03 1.425933296559378505e-04 4.348654491164725133e-01
5.459999999999940595e-03 1.424272486474364996e-04 4.354966522949315078e-01
5.469999999999940188e-03 1.422480418113991618e-04 4.361198612793246721e-01
5.479999999999939780e-03 1.420793996658176184e-04 4.367293671183292147e-01
5.489999999999939373e-03 1.418735919287428260e-04 4.373389354953400310e-01
5.499999999999938965e-03 1.416666200384497643e-04 4.379639827464681945e-01
5.509999999999938558e-03 1.414595608366653323e-04 4.385745290664666007e-01
5.519999999999938151e-03 1.412120327586308122e-04 4.391664360154908242e-01
5.529999999999937743e-03 1.409797550877556205e-04 4.397559743225298301e-01
5.539999999999937336e-03 1.407097588526085019e-04 4.403253575073274306e-01
5.549999999999936928e-03 1.404555805493146181e-04 4.408831747335488216e-01
5.559999999999936521e-03 1.401851768605411053e-04 4.414439484419094839e-01
5.569999999999936113e-03 1.399183383909985423e-04 4.419990133687412559e-01
5.579999999999935706e-03 1.396161242155358195e-04 4.425619644659666285e-01
5.589999999999935298e-03 1.393334532622247934e-04 4.431135424407969814e-01
5.599999999999934891e-03 1.390567194903269410e-04 4.436572436507827955e-01
5.609999999999934484e-03 1.388255623169243336e-04 4.442102307140117223e-01
5.619999999999934076e-03 1.386017102049663663e-04 4.447648889537199612e-01
5.629999999999933669e-03 1.383723283652216196e-04 4.453141173394903340e-01
5.639999999999933261e-03 1.381201291223987937e-04 4.458548655901351521e-01
5.649999999999932854e-03 1.378732413286343217e-04 4.463914068798637280e-01
5.659999999999932446e-03 1.376083819195628166e-04 4.469378885746500552e-01
5.669999999999932039e-03 1.373235427308827639e-04 4.474852341081928531e-01
5.679999999999931631e-03 1.370593672618269920e-04 4.480168419202333330e-01
5.689999999999931224e-03 1.368057710351422429e-04 4.485248819598244840e-01
5.699999999999930816e-03 1.365489297313615680e-04 4.490161614137763713e-01
5.709999999999930409e-03 1.363186602247878909e-04 4.494950305932987611e-01
5.719999999999930002e-03 1.360633323201909661e-04 4.499673874775184101e-01
5.729999999999929594e-03 1.358246518066152930e-04 4.504514795628767332e-01
5.739999999999929187e-03 1.355602871626615524e-04 4.509331165898953775e-01
5.749999999999928779e-03 1.353323750663548708e-04 4.514165342223681598e-01
5.759999999999928372e-03 1.351388928014785051e-04 4.518841419231892087e-01
5.769999999999927964e-03 1.349489903077483177e-04 4.523254800151634836e-01
5.779999999999927557e-03 1.347403449472039938e-04 4.527658156953445756e-01
5.789999999999927149e-03 1.345450291410088539e-04 4.532094170895873964e-01
5.799999999999926742e-03 1.343514013569802046e-04 4.536317502974140381e-01
5.809999999999926334e-03 1.341494062216952443e-04 4.540661334945845229e-01
5.819999999999925927e-03 1.339417212875559926e-04 4.544955889174438490e-01
5.829999999999925520e-03 1.337592548225075006e-04 4.549154283186657155e-01
5.839999999999925112e-03 1.335633714916184545e-04 4.553431605229558143e-01
5.849999999999924705e-03 1.333350810455158353e-04 4.557613309747354791e-01
5.859999999999924297e-03 1.331354142166674137e-04 4.561666837067432922e-01
5.869999999999923890e-03 1.329273654846474528e-04 4.565610771149899993e-01
5.879999999999923482e-03 1.327412755927070975e-04 4.569612985644469494e-01
5.889999999999923075e-03 1.325203484157100320e-04 4.573452832123623413e-01
5.899999999999922667e-03 1.322845637332648039e-04 4.577280799732488803e-01
5.909999999999922260e-03 1.320740266237407923e-04 4.581065362378693440e-01
5.919999999999921853e-03 1.318921858910471201e-04 4.585031327464321182e-01
5.929999999999921445e-03 1.317085261689499021e-04 4.588988445283240791e-01
5.939999999999921038e-03 1.314969849772751331e-04 4.592753163534633032e-01
5.949999999999920630e-03 1.312806416535750031e-04 4.596388037083981581e-01
5.959999999999920223e-03 1.311109372181817889e-04 4.600256332019758143e-01
5.969999999999919815e-03 1.309331855736672878e-04 4.604028159151341559e-01
5.979999999999919408e-03 1.307328057009726763e-04 4.607759510590994090e-01
5.989999999999919000e-03 1.305668120039626956e-04 4.611376717988192042e-01
5.999999999999918593e-03 1.303708413615822792e-04 4.614862037283289364e-01
6.009999999999999717e-03 1.307520287809893489e-04 4.634013322065162477e-01
6.019999999999999310e-03 1.305381447309628129e-04 4.637219895396395009e-01
6.029999999999998903e-03 1.303387543885037303e-04 4.640369585626418214e-01
6.039999999999998495e-03 1.301558804698288441e-04 4.643384010434516429e-01
6.049999999999998088e-03 1.299983996432274580e-04 4.646404017027406796e-01
6.059999999999997680e-03 1.298371498705819249e-04 4.649354374137978918e-01
6.069999999999997273e-03 1.296898553846403956e-04 4.652161998870874005e-01
6.079999999999996865e-03 1.295582624152302742e-04 4.655121048507299131e-01
6.089999999999996458e-03 1.294369139941409230e-04 4.657953579259259680e-01
6.099999999999996050e-03 1.293150999117642641e-04 4.660795477855247393e-01
6.109999999999995643e-03 1.291866356041282415e-04 4.663712789433135386e-01
6.119999999999995235e-03 1.290301879635080695e-04 4.666541002323822962e-01
6.129999999999994828e-03 1.288632192881777883e-04 4.669456236469591848e-01
6.139999999999994421e-03 1.287233462790027261e-04 4.672455749928213775e-01
6.149999999999994013e-03 1.286019542021676898e-04 4.675590013099025777e-01
6.159999999999993606e-03 1.284624158870428801e-04 4.678695439018871194e-01
6.169999999999993198e-03 1.283276942558586597e-04 4.681903821670972965e-01
6.179999999999992791e-03 1.281883014598861337e-04 4.685081206952691479e-01
6.189999999999992383e-03 1.280396390939131379e-04 4.688354452609082013e-01
6.199999999999991976e-03 1.278862328035756946e-04 4.691494056134346002e-01
6.209999999999991568e-03 1.277437258977442980e-04 4.694647947636685359e-01
6.219999999999991161e-03 1.275570539291948080e-04 4.697881279070632576e-01
6.229999999999990754e-03 1.273996458621695638e-04 4.701053876601464232e-01
6.239999999999990346e-03 1.272237277589738369e-04 4.704216522134141432e-01
6.249999999999989939e-03 1.271073706448078156e-04 4.707290416678905354e-01
6.259999999999989531e-03 1.269844942726194859e-04 4.710236656916965137e-01
6.269999999999989124e-03 1.268612977582961321e-04 4.713211026844720264e-01
6.279999999999988716e-03 1.267078041564673185e-04 4.716141176561452486e-01
6.289999999999988309e-03 1.265524770133197308e-04 4.719017330356879425e-01
6.299999999999987901e-03 1.263819431187584996e-04 4.721818714953540108e-01
6.309999999999987494e-03 1.262565201614052057e-04 4.724598674824755373e-01
6.319999999999987086e-03 1.261233119294047356e-04 4.727460413842630160e-01
6.329999999999986679e-03 1.260232966160401702e-04 4.730350805405528214e-01
6.339999999999986272e-03 1.259393029613420367e-04 4.733187433420991130e-01
6.349999999999985864e-03 1.258580596186220646e-04 4.735966245150673992e-01
6.359999999999985457e-03 1.257599069504067302e-04 4.738731368508288244e-01
6.369999999999985049e-03 1.256440737051889300e-04 4.741411561829818044e-01
6.379999999999984642e-03 1.255403039976954460e-04 4.744119888306512212e-01
6.389999999999984234e-03 1.254550588782876730e-04 4.746843840788180779e-01
6.399999999999983827e-03 1.253673690371215343e-04 4.749336555768259860e-01
6.409999999999983419e-03 1.252907386515289545e-04 4.751775397787946775e-01
6.419999999999983012e-03 1.252158399438485503e-04 4.754122522210965096e-01
6.429999999999982604e-03 1.251485518878325820e-04 4.752092969104489417e-01
6.439999999999982197e-03 1.251245703315362334e-04 4.762711916200731421e-01
6.449999999999981790e-03 1.251154462806880474e-04 4.764230745122150501e-01
6.459999999999981382e-03 1.250196364708244801e-04 4.766260490954432050e-01
6.469999999999980975e-03 1.249488850589841604e-04 4.771408415905414313e-01
6.479999999999980567e-03 1.248923654202371836e-04 4.776420421300923147e-01
6.489999999999980160e-03 1.248156622750684619e-04 4.776910561872912964e-01
6.499999999999979752e-03 1.247402105946093798e-04 4.774559188408827870e-01
6.509999999999979345e-03 1.246507599717006087e-04 4.772030562877724313e-01
6.519999999999978937e-03 1.245860330527648330e-04 4.769591028064528171e-01
6.529999999999978530e-03 1.245213061338290572e-04 4.767189118741410603e-01
6.539999999999978123e-03 1.244498998858034611e-04 4.764856842982189145e-01
6.549999999999977715e-03 1.243551232619211078e-04 4.756825693350844042e-01
6.559999999999977308e-03 1.242861035279929638e-04 4.747987746092540706e-01
6.569999999999976900e-03 1.241993450094014406e-04 4.739130311569375031e-01
6.579999999999976493e-03 1.241213176399469376e-04 4.730235154730632052e-01
6.589999999999976085e-03 1.240659184986725450e-04 4.721549118329691486e-01
6.599999999999975678e-03 1.240434066858142614e-04 4.713083121715529455e-01
6.609999999999975270e-03 1.240288111148402095e-04 4.704704965198870936e-01
6.619999999999974863e-03 1.239964476553723216e-04 4.693897435129284479e-01
6.629999999999974455e-03 1.240064157173037529e-04 4.689291713113268312e-01
6.639999999999974048e-03 1.239760604221373796e-04 4.684694432032451838e-01
6.649999999999973641e-03 1.239354751305654645e-04 4.680254538058469249e-01
6.659999999999973233e-03 1.238791446667164564e-04 4.675814065926851004e-01
6.669999999999972826e-03 1.238586701219901443e-04 4.671519547823824170e-01
6.679999999999972418e-03 1.238396071130409837e-04 4.667186435212682949e-01
6.689999999999972011e-03 1.235247764270752668e-04 4.663061817803583753e-01
6.699999999999971603e-03 1.231480855494737625e-04 4.665676926863948082e-01
6.709999999999971196e-03 1.227950124302878976e-04 4.668164019182206026e-01
6.719999999999970788e-03 1.224310108227655292e-04 4.670413653378587826e-01
6.729999999999970381e-03 1.220839039888232946e-04 4.672674168952670737e-01
6.739999999999969973e-03 1.217332828673534095e-04 4.668360765677491142e-01
6.749999999999969566e-03 1.213256109622307122e-04 4.673889147245195441e-01
6.759999999999969159e-03 1.209310430567711592e-04 4.679109243684986819e-01
6.769999999999968751e-03 1.205332446261309087e-04 4.684278976242280956e-01
6.779999999999968344e-03 1.201288614538498223e-04 4.689280709053240681e-01
6.789999999999967936e-03 1.197550955112092197e-04 4.691366753571004078e-01
6.799999999999967529e-03 1.193952266476117074e-04 4.696773936893328116e-01
6.809999999999967121e-03 1.189802351291291416e-04 4.704867035053919566e-01
6.819999999999966714e-03 1.185940782306715846e-04 4.713141416817691609e-01
6.829999999999966306e-03 1.182795167551375926e-04 4.721529401086775879e-01
6.839999999999965899e-03 1.178534948849119246e-04 4.727838487423763336e-01
6.849999999999965491e-03 1.171550611616112292e-04 4.736873984207900512e-01
6.859999999999965084e-03 1.164785717264749110e-04 4.745672011966171056e-01
6.869999999999964677e-03 1.158370723715052009e-04 4.754284764963764842e-01
6.879999999999964269e-03 1.152278273366391659e-04 4.762756388647329531e-01
6.889999999999963862e-03 1.146959766629152000e-04 4.771781825218915363e-01
6.899999999999963454e-03 1.141450848081149161e-04 4.778877435343353297e-01
6.909999999999963047e-03 1.135866259573958814e-04 4.785920579422263121e-01
6.919999999999962639e-03 1.130530945374630392e-04 4.793049905346139505e-01
6.929999999999962232e-03 1.125308044720441103e-04 4.800212448552207412e-01
6.939999999999961824e-03 1.122690518968738616e-04 4.805397221271474062e-01
6.949999999999961417e-03 1.122232933994382620e-04 4.814333662194603680e-01
6.959999999999961010e-03 1.121764580602757633e-04 4.823026398684862603e-01
6.969999999999960602e-03 1.121128007071092725e-04 4.831470319575834060e-01
6.979999999999960195e-03 1.120521337725222111e-04 4.839960712613751714e-01
6.989999999999959787e-03 1.120124434237368405e-04 4.847313977269606111e-01
6.999999999999959380e-03 1.120203669415786862e-04 4.857433390263670159e-01
7.009999999999958972e-03 1.120554516091942787e-04 4.867383727129510063e-01
7.019999999999958565e-03 1.120903907576575875e-04 4.877339956382298336e-01
7.029999999999958157e-03 1.121057066484354436e-04 4.899861426237307471e-01
7.039999999999957750e-03 1.121302921092137694e-04 4.914368018307120889e-01
7.049999999999957342e-03 1.122341273003257811e-04 4.934571058075224448e-01
7.059999999999956935e-03 1.123527035815641284e-04 4.954589352517529410e-01
7.069999999999956528e-03 1.124788614106364548e-04 4.975117150333313032e-01
7.079999999999956120e-03 1.126246206695213914e-04 5.000561454798683192e-01
7.089999999999955713e-03 1.128135045291855931e-04 5.025295698428525748e-01
7.099999999999955305e-03 1.129912707256153226e-04 5.049394631504716680e-01
7.109999999999954898e-03 1.131126264226622880e-04 5.075407310319438592e-01
7.119999999999954490e-03 1.133734695031307638e-04 5.104397553158223078e-01
7.129999999999954083e-03 1.136231658165343106e-04 5.132832870761256938e-01
7.139999999999953675e-03 1.138634979724884033e-04 5.162137436013214398e-01
7.149999999999953268e-03 1.142005930887535214e-04 5.195772940896767889e-01
7.159999999999952860e-03 1.145662972703576088e-04 5.228451079416224223e-01
7.169999999999952453e-03 1.149545423686504364e-04 5.260499914357460449e-01
7.179999999999952046e-03 1.153793564299121499e-04 5.297706415539267244e-01
7.189999999999951638e-03 1.157923106802627444e-04 5.334185001565006079e-01
7.199999999999951231e-03 1.161813561338931322e-04 5.377862473461748616e-01
7.209999999999950823e-03 1.162478074547834694e-04 5.410587606919137205e-01
7.219999999999950416e-03 1.166803413070738316e-04 5.451358676457664920e-01
7.229999999999950008e-03 1.170488612842746079e-04 5.492477133188634619e-01
7.239999999999949601e-03 1.173533382825553417e-04 5.536777143767168674e-01
7.249999999999949193e-03 1.178063612314872444e-04 5.580520405027237230e-01
7.259999999999948786e-03 1.181405896204523742e-04 5.627405563979136494e-01
7.269999999999948379e-03 1.186274021165445447e-04 5.674606236159210892e-01
7.279999999999947971e-03 1.191518895211629570e-04 5.722197741570933527e-01
7.289999999999947564e-03 1.195040313177742064e-04 5.772631715482104964e-01
7.299999999999947156e-03 1.196952725877054036e-04 5.821488632340789948e-01
7.309999999999946749e-03 1.199435646412894130e-04 5.878384054514326218e-01
7.319999999999946341e-03 1.203618667204864323e-04 5.932622189603690144e-01
7.329999999999945934e-03 1.202725907205604017e-04 5.987837524597272587e-01
7.339999999999945526e-03 1.209429756272584200e-04 6.050514211990771773e-01
7.349999999999945119e-03 1.215113006765022874e-04 6.110838410592784875e-01
7.359999999999944711e-03 1.226522435899823904e-04 6.173228258171165050e-01
7.369999999999944304e-03 1.230240304721519351e-04 6.239861462032419981e-01
7.379999999999943897e-03 1.245782914338633418e-04 6.312480738709210781e-01
7.389999999999943489e-03 1.271419023396447301e-04 6.377757649862658695e-01
7.399999999999943082e-03 1.294837857130914927e-04 6.454118025345264575e-01
7.409999999999942674e-03 1.315057161264121532e-04 6.522669931161587664e-01
7.419999999999942267e-03 1.326642377534881234e-04 6.597121765260742787e-01
7.429999999999941859e-03 1.343203330179676414e-04 6.670684024517852251e-01
7.439999999999941452e-03 1.359173620585352182e-04 6.747555860690183094e-01
7.449999999999941044e-03 1.376721775159239769e-04 6.817238897645698792e-01
7.459999999999940637e-03 1.389459066558629274e-04 6.887393626764839460e-01
7.469999999999940229e-03 1.429916592314839363e-04 6.962520026818751484e-01
7.479999999999939822e-03 1.459034683648496866e-04 7.040127066163240910e-01
7.489999999999939415e-03 1.496246259193867445e-04 7.124413787581661550e-01
7.499999999999939007e-03 1.505692489445209503e-04 7.196578127571764405e-01
7.509999999999938600e-03 1.535176270408555865e-04 7.285205914636767588e-01
7.519999999999938192e-03 1.550059387227520347e-04 7.365272972413711150e-01
7.529999999999937785e-03 1.564300473546609282e-04 7.459258125184150545e-01
7.539999999999937377e-03 1.570543827256187797e-04 7.551599423553729817e-01
7.549999999999936970e-03 1.583178964210674167e-04 7.641413878861305076e-01
7.559999999999936562e-03 1.589600724400952458e-04 7.737005640732705913e-01
7.569999999999936155e-03 1.584776618983596563e-04 7.827172558526175328e-01
7.579999999999935748e-03 1.607509766472503543e-04 7.921139657390733335e-01
7.589999999999935340e-03 1.624612777959555387e-04 8.007825570165383322e-01
7.599999999999934933e-03 1.654233055887743831e-04 8.108562305405891957e-01
7.609999999999934525e-03 1.657384709687903523e-04 8.202754242075614988e-01
7.619999999999934118e-03 1.674603699939325452e-04 8.296063445186879770e-01
7.629999999999933710e-03 1.677540130913257599e-04 8.402112352772003190e-01
7.639999999999933303e-03 1.681878347881138325e-04 8.497958730891025381e-01
7.649999999999932895e-03 1.697066909400746226e-04 8.608171976100914558e-01
7.659999999999932488e-03 1.701097644399851561e-04 8.695813390714797197e-01
7.669999999999932080e-03 1.709181960904970765e-04 8.806076609349887674e-01
7.679999999999931673e-03 1.732826931402087212e-04 8.919133808255492735e-01
7.689999999999931266e-03 1.747295755194500089e-04 9.028103500528937841e-01
7.699999999999930858e-03 1.781250466592609882e-04 9.125944226930264858e-01
7.709999999999930451e-03 1.795854623196646571e-04 9.230768712151307120e-01
7.719999999999930043e-03 1.802847400540485978e-04 9.347433278681670510e-01
7.729999999999929636e-03 1.819274330046027899e-04 9.454149031686248650e-01
7.739999999999929228e-03 1.843052887124940753e-04 9.545149083844353122e-01
7.749999999999928821e-03 1.853151770774275064e-04 9.644706442324038065e-01
