# time   center_error   angle_error_deg
7.769999999999928006e-03 1.424484025847050361e-06 6.766981030193865154e-02
7.779999999999927598e-03 1.422226887370925397e-06 6.785774427521602814e-02
7.789999999999927191e-03 1.422226887370925397e-06 6.804493509296778708e-02
7.799999999999926784e-03 1.415438759977405425e-06 6.823120776325082570e-02
7.809999999999926376e-03 1.420698936271946877e-06 6.841819089820846966e-02
7.819999999999925969e-03 1.422226887370925397e-06 6.860719251129980545e-02
7.829999999999925561e-03 1.435822809980891179e-06 6.879555329699123256e-02
7.839999999999925154e-03 1.437344280930119567e-06 6.898326652025782435e-02
7.849999999999924746e-03 1.434309297110303305e-06 6.916916632907439688e-02
7.859999999999924339e-03 1.447945123800309375e-06 6.935622066826423182e-02
7.869999999999923931e-03 1.423762910235382151e-06 6.954331784181914944e-02
7.879999999999923524e-03 1.420698936271946877e-06 6.973015584137161327e-02
7.889999999999923117e-03 1.405580178470700048e-06 6.991622584824656872e-02
7.899999999999922709e-03 1.423762910235382151e-06 7.010447396806493425e-02
7.909999999999922302e-03 1.417667476744099986e-06 7.029201493982434323e-02
7.919999999999921894e-03 1.444970962438674178e-06 7.048208436693180479e-02
7.929999999999921487e-03 1.429817643838759977e-06 7.066999451281980038e-02
7.939999999999921079e-03 1.428336759090598207e-06 7.086014980985293199e-02
7.949999999999920672e-03 1.442028974452114198e-06 7.105079705319562733e-02
7.959999999999920264e-03 1.440570258637308143e-06 7.123871283093949347e-02
7.969999999999919857e-03 1.442028974452114198e-06 7.142972154098214954e-02
7.979999999999919449e-03 1.452863216400146484e-06 7.161895782021006351e-02
7.989999999999919042e-03 1.437677269677806180e-06 7.180678204678153653e-02
7.999999999999918635e-03 1.452863216400146484e-06 7.199470721171627452e-02
8.009999999999999759e-03 1.504505462435190566e-06 7.316376594411662382e-02
8.019999999999999352e-03 1.513738197900238447e-06 7.330069543236851504e-02
8.029999999999998944e-03 1.526700998510932550e-06 7.343726175981389603e-02
8.039999999999998537e-03 1.541500637358694803e-06 7.357398758708945385e-02
8.049999999999998129e-03 1.546996031720482279e-06 7.371099547125931073e-02
8.059999999999997722e-03 1.562069769533991348e-06 7.384887897919983901e-02
8.069999999999997314e-03 1.580506818754656706e-06 7.398676486681229902e-02
8.079999999999996907e-03 1.597415575815830380e-06 7.412611746242619981e-02
8.089999999999996499e-03 1.599707502464298159e-06 7.426559589592909849e-02
8.099999999999996092e-03 1.618101578060304746e-06 7.440637911719798214e-02
8.109999999999995685e-03 1.629140570003073663e-06 7.454795835748613542e-02
8.119999999999995277e-03 1.638873754927772097e-06 7.468744155582889011e-02
8.129999999999994870e-03 1.645047859710757621e-06 7.483007422989447488e-02
8.139999999999994462e-03 1.659728695813100785e-06 7.497222985075682744e-02
8.149999999999994055e-03 1.666000457589689177e-06 7.511335230903387616e-02
8.159999999999993647e-03 1.680663331171672326e-06 7.525757279928881049e-02
8.169999999999993240e-03 1.685429310782637913e-06 7.540093028798243446e-02
8.179999999999992832e-03 1.692774503680993803e-06 7.554521387247177533e-02
8.189999999999992425e-03 1.707467617961810902e-06 7.568813940602663048e-02
8.199999999999992017e-03 1.719777401376632042e-06 7.583206419002411214e-02
8.209999999999991610e-03 1.733189037622651085e-06 7.597845955728796397e-02
8.219999999999991203e-03 1.746696398186031729e-06 7.612473443918010840e-02
8.229999999999990795e-03 1.765052616065077018e-06 7.626977348143110236e-02
8.239999999999990388e-03 1.768724473549809773e-06 7.641466661358284340e-02
8.249999999999989980e-03 1.776068984327139333e-06 7.656149912914110567e-02
8.259999999999989573e-03 1.777307033989927731e-06 7.670807508285147625e-02
8.269999999999989165e-03 1.782297431418555789e-06 7.685535721532450737e-02
8.279999999999988758e-03 1.793300725694280118e-06 7.700176556699929453e-02
8.289999999999988350e-03 1.806950081117975060e-06 7.714913898253986102e-02
8.299999999999987943e-03 1.817029215089860372e-06 7.729875832574846506e-02
8.309999999999987536e-03 1.834511635934177320e-06 7.744719956976078845e-02
8.319999999999987128e-03 1.844771077230689116e-06 7.759650704733454807e-02
8.329999999999986721e-03 1.858292648648784962e-06 7.774645968395337003e-02
8.339999999999986313e-03 1.869204993454331998e-06 7.789669563046827672e-02
8.349999999999985906e-03 1.887399093902786262e-06 7.804634782593787568e-02
8.359999999999985498e-03 1.904672785713046324e-06 7.819345493434423644e-02
8.369999999999985091e-03 1.919070655276300386e-06 7.834298520893059892e-02
8.379999999999984683e-03 1.919258465932216495e-06 7.849311856429427858e-02
8.389999999999984276e-03 1.937509068739018403e-06 7.864206340827982478e-02
8.399999999999983868e-03 1.941459004228818230e-06 7.879258689153668949e-02
8.409999999999983461e-03 1.945047415574663319e-06 7.894248863511406367e-02
8.419999999999983054e-03 1.956823780346894637e-06 7.909449917897395932e-02
8.429999999999982646e-03 1.964641342055983841e-06 7.924675499010903901e-02
8.439999999999982239e-03 1.961074303835630417e-06 7.939901607373230086e-02
8.449999999999981831e-03 1.976988869500928558e-06 7.954873309227451783e-02
8.459999999999981424e-03 1.984093842111178674e-06 7.970213257822851560e-02
8.469999999999981016e-03 1.987647465284680948e-06 7.985436029145616399e-02
8.479999999999980609e-03 1.991201543205534108e-06 8.000663946797326176e-02
8.489999999999980201e-03 2.007402599701890722e-06 8.016119430165219439e-02
8.499999999999979794e-03 2.022695525738527067e-06 8.031430689501561915e-02
8.509999999999979386e-03 2.036834530372289009e-06 8.046619458379020151e-02
8.519999999999978979e-03 2.048628630291204900e-06 8.062008889278911294e-02
8.529999999999978572e-03 2.061873374259448610e-06 8.077549823783441996e-02
8.539999999999978164e-03 2.065386979666072875e-06 8.092940276854132531e-02
8.549999999999977757e-03 2.065386979666072875e-06 8.108603043288152568e-02
8.559999999999977349e-03 2.073886207654140890e-06 8.124164423308449789e-02
8.569999999999976942e-03 2.077392991850501858e-06 8.139765562402460908e-02
8.579999999999976534e-03 2.082463879560236819e-06 8.155268934023460203e-02
8.589999999999976127e-03 2.087628899971605279e-06 8.170752430219901941e-02
8.599999999999975719e-03 2.094610408676089719e-06 8.186295939130273924e-02
8.609999999999975312e-03 2.098102640957222320e-06 8.202034215255475658e-02
8.619999999999974905e-03 2.103334736602846533e-06 8.217713461624803761e-02
8.629999999999974497e-03 2.110303739755181596e-06 8.233407470831613506e-02
8.639999999999974090e-03 2.122565774698159657e-06 8.249165184112706994e-02
8.649999999999973682e-03 2.133004500137758441e-06 8.264798368908947424e-02
8.659999999999973275e-03 2.147267196050961502e-06 8.280584297248749781e-02
8.669999999999972867e-03 2.150731688743690029e-06 8.296310917027800713e-02
8.679999999999972460e-03 2.154197318304795772e-06 8.312063647908918274e-02
8.689999999999972052e-03 2.157663629986927845e-06 8.328143615420666168e-02
8.699999999999971645e-03 2.166620561183663085e-06 8.344346425810433843e-02
8.709999999999971237e-03 2.173539996874751523e-06 8.360331993036573817e-02
8.719999999999970830e-03 2.184748609579401091e-06 8.376280489273592311e-02
8.729999999999970423e-03 2.203155645474907942e-06 8.392418595551122407e-02
8.739999999999970015e-03 2.203155645474907942e-06 8.408622804428557418e-02
8.749999999999969608e-03 2.214276946688187309e-06 8.424825350700929083e-02
8.759999999999969200e-03 2.223823685199022293e-06 8.440901242295593965e-02
8.769999999999968793e-03 2.230602831332362257e-06 8.457115491331451684e-02
8.779999999999968385e-03 2.230602831332362257e-06 8.473203857446424958e-02
8.789999999999967978e-03 2.239739160359022208e-06 8.489463363595128875e-02
8.799999999999967570e-03 2.227212689831503667e-06 8.505538309901271299e-02
8.809999999999967163e-03 2.230055315521894954e-06 8.521676229536219449e-02
8.819999999999966755e-03 2.239739160359022208e-06 8.537856683891097143e-02
8.829999999999966348e-03 2.246482836198993027e-06 8.554169025063036724e-02
8.839999999999965941e-03 2.243580638605635613e-06 8.570402396834055081e-02
8.849999999999965533e-03 2.266311867060721852e-06 8.586959175116339049e-02
8.859999999999965126e-03 2.275859742439934053e-06 8.603406331710473920e-02
8.869999999999964718e-03 2.282435843881103210e-06 8.619690361759184405e-02
8.879999999999964311e-03 2.285774598931311630e-06 8.636103236187768484e-02
8.889999999999963903e-03 2.299140987815917470e-06 8.652432685668298706e-02
8.899999999999963496e-03 2.312814331162371673e-06 8.668806687813658540e-02
8.909999999999963088e-03 2.313186314495396800e-06 8.685333285851372376e-02
8.919999999999962681e-03 2.326788944628788158e-06 8.701651031902726818e-02
8.929999999999962274e-03 2.337158775844727643e-06 8.718014101510304648e-02
8.939999999999961866e-03 2.341059598620631732e-06 8.734552871116041395e-02
8.949999999999961459e-03 2.337799969609477557e-06 8.751055345559952126e-02
8.959999999999961051e-03 2.337799969609477557e-06 8.767523394991333374e-02
8.969999999999960644e-03 2.348304406041279435e-06 8.783984064782381085e-02
8.979999999999960236e-03 2.354807747906306759e-06 8.800625622604599241e-02
8.989999999999959829e-03 2.358061692575574853e-06 8.817215895151750416e-02
8.999999999999959421e-03 2.362104396524955519e-06 8.833755116247402062e-02
9.009999999999959014e-03 2.363008889005868696e-06 8.850203138362383593e-02
9.019999999999958606e-03 2.363008889005868696e-06 8.866759804567009295e-02
9.029999999999958199e-03 2.369471985730342567e-06 8.883212116854913298e-02
9.039999999999957792e-03 2.358862047913135029e-06 8.899897338981870021e-02
9.049999999999957384e-03 2.367248271184507757e-06 8.916616580039267437e-02
9.059999999999956977e-03 2.370467427681433037e-06 8.933450756060436204e-02
9.069999999999956569e-03 2.380133992119226605e-06 8.950248372505321959e-02
9.079999999999956162e-03 2.383359060331713408e-06 8.966952792641627590e-02
9.089999999999955754e-03 2.383359060331713408e-06 8.983670774487846622e-02
9.099999999999955347e-03 2.389813744230195880e-06 9.000306650635564454e-02
9.109999999999954939e-03 2.400500761723378673e-06 9.016972437104671390e-02
9.119999999999954532e-03 2.406944076938088983e-06 9.033670749118975773e-02
9.129999999999954124e-03 2.411238483546185307e-06 9.050365366343975093e-02
9.139999999999953717e-03 2.426476839900715277e-06 9.067189423175980867e-02
9.149999999999953310e-03 2.418823896732646972e-06 9.084081432704743664e-02
9.159999999999952902e-03 2.412424009889946319e-06 9.101041367023122997e-02
9.169999999999952495e-03 2.426476839900715277e-06 9.117777158883992594e-02
9.179999999999952087e-03 2.432862629575538449e-06 9.134773775194707235e-02
9.189999999999951680e-03 2.434197085676714778e-06 9.151577995417643774e-02
9.199999999999951272e-03 2.434197085676714778e-06 9.168573256172136976e-02
9.209999999999950865e-03 2.434197085676714778e-06 9.185445600124886312e-02
9.219999999999950457e-03 2.437379180264542811e-06 9.202301972725109025e-02
9.229999999999950050e-03 2.440562639094423503e-06 9.219122562611931082e-02
9.239999999999949643e-03 2.440562639094423503e-06 9.236032846277149322e-02
9.249999999999949235e-03 2.437379180264542811e-06 9.252933481485157985e-02
9.259999999999948828e-03 2.443747916913707741e-06 9.269865244595770770e-02
9.269999999999948420e-03 2.451504315104102716e-06 9.286855048331062179e-02
9.279999999999948013e-03 2.464059207341051660e-06 9.303938866183006362e-02
9.289999999999947605e-03 2.459326424286700785e-06 9.320909874426272501e-02
9.299999999999947198e-03 2.460905989210004918e-06 9.338102204054241073e-02
9.309999999999946790e-03 2.465736997692147270e-06 9.355323342042545787e-02
9.319999999999946383e-03 2.478774149494711310e-06 9.372465425816939311e-02
9.329999999999945975e-03 2.490065980964573100e-06 9.389536423739383575e-02
9.339999999999945568e-03 2.509687419660622254e-06 9.406599297734484499e-02
9.349999999999945161e-03 2.518034534659818746e-06 9.423845225598269371e-02
9.359999999999944753e-03 2.521116130083100870e-06 9.440997013918320246e-02
9.369999999999944346e-03 2.543434902690933086e-06 9.458310884828741161e-02
9.379999999999943938e-03 2.549538749008206651e-06 9.475490483276453879e-02
9.389999999999943531e-03 2.541033154557226226e-06 9.492615354976979836e-02
9.399999999999943123e-03 2.552593286964111030e-06 9.509876313381082635e-02
9.409999999999942716e-03 2.561147312007960863e-06 9.527071329968364588e-02
9.419999999999942308e-03 2.584481762823997997e-06 9.544277081049191980e-02
9.429999999999941901e-03 2.584481762823997997e-06 9.561510217670173006e-02
9.439999999999941493e-03 2.601949290692573413e-06 9.578974504245015009e-02
9.449999999999941086e-03 2.607969236123608425e-06 9.596305373893282420e-02
9.459999999999940679e-03 2.602250560812535696e-06 9.613575619376474313e-02
9.469999999999940271e-03 2.617013024064362980e-06 9.630923342379749119e-02
9.479999999999939864e-03 2.628788251968217082e-06 9.648138004989630090e-02
9.489999999999939456e-03 2.626073410283424892e-06 9.665619743224437843e-02
9.499999999999939049e-03 2.629097025419468991e-06 9.682999686578651344e-02
9.509999999999938641e-03 2.629097025419468991e-06 9.700441662785327934e-02
9.519999999999938234e-03 2.635149940033443272e-06 9.717954054676591902e-02
9.529999999999937826e-03 2.655943944773753174e-06 9.735463534842243860e-02
9.539999999999937419e-03 2.658970061020227149e-06 9.752769883361403491e-02
9.549999999999937011e-03 2.655943944773753174e-06 9.770252345075075562e-02
9.559999999999936604e-03 2.667682338142185472e-06 9.787795611290317499e-02
9.569999999999936197e-03 2.667682338142185472e-06 9.805395754795291630e-02
9.579999999999935789e-03 2.676449412319925614e-06 9.822931245955689172e-02
9.589999999999935382e-03 2.676449412319925614e-06 9.840508623886420891e-02
9.599999999999934974e-03 2.685479557840153575e-06 9.858063667341016023e-02
9.609999999999934567e-03 2.679457566046039574e-06 9.875765618085899367e-02
9.619999999999934159e-03 2.688493168534478173e-06 9.893504983043101275e-02
9.629999999999933752e-03 2.682467766135232523e-06 9.911316120246486949e-02
9.639999999999933344e-03 2.679457566046039574e-06 9.929122660908430709e-02
9.649999999999932937e-03 2.670700496310018934e-06 9.946832171821613777e-02
9.659999999999932530e-03 2.682467766135232523e-06 9.964312582970298593e-02
9.669999999999932122e-03 2.685479557840153575e-06 9.982167831177468642e-02
9.679999999999931715e-03 2.691508598218206316e-06 1.000012284166846843e-01
9.689999999999931307e-03 2.694525846891338006e-06 1.001801016772118913e-01
9.699999999999930900e-03 2.697274794627446681e-06 1.003599705297932437e-01
9.709999999999930492e-03 2.697274794627446681e-06 1.005385672956183168e-01
9.719999999999930085e-03 2.697274794627446681e-06 1.007170708254103431e-01
9.729999999999929677e-03 2.691508598218206316e-06 1.008963151660357827e-01
9.739999999999929270e-03 2.671092943273833953e-06 1.010744024658252610e-01
9.749999999999928862e-03 2.679765657376265153e-06 1.012544356176365429e-01
9.759999999999928455e-03 2.679765657376265153e-06 1.014339010631399723e-01
9.769999999999928048e-03 2.694270961001166143e-06 1.016144073057017733e-01
9.779999999999927640e-03 2.694270961001166143e-06 1.017948950532426844e-01
9.789999999999927233e-03 2.706050963752204552e-06 1.019742017186882066e-01
9.799999999999926825e-03 2.709031605263589881e-06 1.021530933697423621e-01
9.809999999999926418e-03 2.709031605263589881e-06 1.023338964165145387e-01
9.819999999999926010e-03 2.720964403124526143e-06 1.025159998265639943e-01
9.829999999999925603e-03 2.717991719691781327e-06 1.026960649740270154e-01
9.839999999999925195e-03 2.741975549724884331e-06 1.028769328054284504e-01
9.849999999999924788e-03 2.763153588603017852e-06 1.030585598147241294e-01
9.859999999999924380e-03 2.775741222649230622e-06 1.032392386270266915e-01
9.869999999999923973e-03 2.775741222649230622e-06 1.034205099110547532e-01
9.879999999999923566e-03 2.782140882118255831e-06 1.036029945610073000e-01
9.889999999999923158e-03 2.763562861218815669e-06 1.037859812575597090e-01
9.899999999999922751e-03 2.766486431937664747e-06 1.039670684929929756e-01
9.909999999999922343e-03 2.775741222649230622e-06 1.041496283248112137e-01
9.919999999999921936e-03 2.766486431937664747e-06 1.043332604325280522e-01
9.929999999999921528e-03 2.779238911898573861e-06 1.045153351508064515e-01
9.939999999999921121e-03 2.795149612211389467e-06 1.046990025054270884e-01
9.949999999999920713e-03 2.789394329738570377e-06 1.048818158101066794e-01
9.959999999999920306e-03 2.796025910356547683e-06 1.050670921583601314e-01
9.969999999999919899e-03 2.793163048409041949e-06 1.052496827995150208e-01
9.979999999999919491e-03 2.802725703077157959e-06 1.054318792378278191e-01
9.989999999999919084e-03 2.790302005450939760e-06 1.056146549633378562e-01
